season,week,celebrity_name,ballroom_partner,celebrity_age,celebrity_industry,industry_code,judge1_score,judge2_score,judge3_score,judge4_score,weekly_total,weekly_avg,num_judges,bonus_points,score_pct,relative_score_pct,cumulative_avg,cumulative_total,score_volatility,score_deviation,weekly_rank,cumulative_rank,weeks_survived,was_bottom_last_week,was_eliminated_last_week,score_change,dance_style,running_order,is_eliminated,is_bottom_two,is_safe,is_winner,search_mean_pre_season,search_max_pre_season,search_std_pre_season,search_recent_3m,search_mean_log,search_max_log,search_std_log,search_recent_3m_log,estimated_fan_vote,pct_J,pct_V,rank_J,N_t,R_J,rank_V,R_V,S_rank,S_pct,simulated_elim_S_rank,simulated_elim_S_pct,simulated_elim_judges_save
7,6,Warren,Kym Johnson,35,Athlete,2,8.0,9.0,8.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.15625,7.916666666666667,142.5,0.5348935511960404,0.4166666666666669,3.0,2.0,6,0,0,0.0,Rumba,7,0,0,1,0,2.807017543859649,26,3.681219695442705,7.0,1.3368460857059097,3.295836866004329,1.5435586946587443,2.0794415416798357,0.2374899387359619,0.15625,0.2374899387359619,3.0,7,0.6666666666666666,1.0,1.0,0.8333333333333333,0.19686996936798096,0,0,0
7,7,Brooke,Derek Hough,37,TV Personality,4,10.0,10.0,10.0,,30.0,10.0,3,0.0,1.0,0.2040816326530612,8.928571428571429,187.5,0.756803358047071,1.0714285714285712,1.0,1.0,7,0,0,1.333333333333334,Foxtrot,6,0,0,1,0,0.0175438596491228,1,0.1324532357065043,0.0,0.0173917427118691,0.6931471805599453,0.1243862845480846,0.0,0.1989926695823669,0.20408163265306123,0.1989926695823669,1.0,6,1.0,2.0,0.8,0.9,0.20153715111771406,0,0,0
7,7,Cody,Julianne Hough,18,Actor/Actress,1,8.0,7.0,7.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.1496598639455782,7.547619047619048,158.5,0.8537189109045082,-0.2142857142857153,5.0,4.0,7,0,0,-0.3333333333333339,Viennese waltz,4,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1330604702234268,0.14965986394557823,0.1330604702234268,5.0,6,0.2,6.0,0.0,0.1,0.1413601670845025,1,1,1
7,7,Lance,Lacey Schwimmer,29,Singer/Rapper,3,9.0,7.0,9.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.1700680272108843,7.738095238095238,162.5,0.912146140709142,0.5952380952380958,2.0,3.0,7,0,0,-0.6666666666666661,Rumba,5,0,0,1,0,0.2456140350877192,10,1.3533120978123312,0.3333333333333333,0.2196286092067652,2.3978952727983707,0.8558237392038344,0.2876820724517809,0.1562105119228363,0.17006802721088435,0.1562105119228363,2.0,6,0.8,4.0,0.4,0.6000000000000001,0.1631392695668603,0,0,0
7,7,Maurice,Cheryl Burke,34,Athlete,2,8.0,9.0,8.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.1700680272108843,7.404761904761905,155.5,1.0357370915204895,0.9285714285714288,2.0,5.0,7,0,0,1.333333333333334,Cha-cha-cha,3,0,0,1,0,0.631578947368421,6,1.028722837644683,1.6666666666666667,0.4895482253187058,1.9459101490553132,0.7074064510421523,0.9808292530117264,0.2010958939790725,0.17006802721088435,0.2010958939790725,2.0,6,0.8,1.0,1.0,0.9,0.18558196059497842,0,0,0
7,7,Susan,Tony Dovolani,61,Actor/Actress,1,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.1632653061224489,7.30952380952381,153.5,0.6556631603912023,0.6904761904761898,4.0,6.0,7,0,0,0.333333333333333,Paso doble,2,1,1,0,0,4.7894736842105265,21,2.630432080919564,11.333333333333334,1.756041386625976,3.091042453358316,1.2893516717495386,2.512305623976115,0.1431328207254409,0.16326530612244897,0.1431328207254409,4.0,6,0.4,5.0,0.2,0.30000000000000004,0.15319906342394493,0,0,0
7,7,Warren,Kym Johnson,35,Athlete,2,7.0,7.0,7.0,,21.0,7.0,3,0.0,0.7,0.1428571428571428,7.785714285714286,163.5,0.5987199750013428,-0.7857142857142856,6.0,2.0,7,0,0,-1.333333333333334,Foxtrot,1,0,0,1,0,2.807017543859649,26,3.681219695442705,7.0,1.3368460857059097,3.295836866004329,1.5435586946587443,2.0794415416798357,0.1675076633691787,0.14285714285714285,0.1675076633691787,6.0,6,0.0,3.0,0.6,0.3,0.15518240311316078,0,0,0
7,8,Brooke,Derek Hough,37,TV Personality,4,9.5,8.5,9.5,,27.5,9.166666666666666,3,0.0,0.9166666666666666,0.2156862745098039,8.958333333333332,215.0,0.7057023969180445,0.2083333333333339,1.0,1.0,8,0,0,-0.8333333333333339,Tango,2,0,0,1,0,0.0175438596491228,1,0.1324532357065043,0.0,0.0173917427118691,0.6931471805599453,0.1243862845480846,0.0,0.1969368606805801,0.21568627450980393,0.1969368606805801,1.0,5,1.0,3.0,0.5,0.75,0.20631156759519204,0,0,0
7,8,Cody,Julianne Hough,18,Actor/Actress,1,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.188235294117647,7.604166666666667,182.5,0.806410329204444,0.395833333333333,4.0,4.0,8,0,0,0.666666666666667,Foxtrot,1,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304527968168258,0.18823529411764706,0.1304527968168258,4.0,5,0.25,5.0,0.0,0.125,0.15934404546723643,1,1,1
7,8,Lance,Lacey Schwimmer,29,Singer/Rapper,3,8.5,7.5,9.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.196078431372549,7.8125,187.5,0.8703105630695726,0.5208333333333339,3.0,3.0,8,0,0,0.0,Foxtrot,4,0,0,1,0,0.2456140350877192,10,1.3533120978123312,0.3333333333333333,0.2196286092067652,2.3978952727983707,0.8558237392038344,0.2876820724517809,0.16361665725708,0.19607843137254902,0.16361665725708,3.0,5,0.5,4.0,0.25,0.375,0.1798475443148145,0,0,0
7,8,Maurice,Cheryl Burke,34,Athlete,2,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.188235294117647,7.479166666666667,179.5,0.9817279065706968,0.520833333333333,4.0,5.0,8,0,0,-0.3333333333333339,Quickstep,3,1,1,0,0,0.631578947368421,6,1.028722837644683,1.6666666666666667,0.4895482253187058,1.9459101490553132,0.7074064510421523,0.9808292530117264,0.2308995723724365,0.18823529411764706,0.2308995723724365,4.0,5,0.25,2.0,0.75,0.5,0.2095674332450418,0,0,0
7,8,Warren,Kym Johnson,35,Athlete,2,9.5,8.5,9.0,,27.0,9.0,3,0.0,0.9,0.2117647058823529,7.9375,190.5,0.701118720558409,1.0625,2.0,2.0,8,0,0,2.0,Tango,5,0,0,1,0,2.807017543859649,26,3.681219695442705,7.0,1.3368460857059097,3.295836866004329,1.5435586946587443,2.0794415416798357,0.2780941128730774,0.21176470588235294,0.2780941128730774,2.0,5,0.75,1.0,1.0,0.875,0.24492940937771518,0,0,0
7,9,Brooke,Derek Hough,37,TV Personality,4,8.0,8.5,8.0,,24.5,8.166666666666666,3,0.0,0.8166666666666667,0.2437810945273631,8.87037037037037,239.5,0.7109157717816518,-0.7037037037037042,2.0,1.0,9,0,0,-1.0,Jive,1,0,0,1,0,0.0175438596491228,1,0.1324532357065043,0.0,0.0173917427118691,0.6931471805599453,0.1243862845480846,0.0,0.2772211134433746,0.24378109452736318,0.2772211134433746,2.0,4,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,0.26050110398536885,0,0,0
7,9,Cody,Julianne Hough,18,Actor/Actress,1,8.0,7.5,7.5,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.2288557213930348,7.611111111111111,205.5,0.7546154281781184,0.0555555555555562,4.0,4.0,9,0,0,-0.333333333333333,Paso doble,2,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1713477373123169,0.22885572139303484,0.1713477373123169,4.0,4,0.0,4.0,0.0,0.0,0.20010172935267587,1,1,1
7,9,Lance,Lacey Schwimmer,29,Singer/Rapper,3,10.0,9.0,9.5,,28.5,9.5,3,0.0,0.95,0.2835820895522388,8.0,216.0,0.98952850725316,1.5,1.0,2.0,9,0,0,1.166666666666666,Mambo,4,0,0,1,0,0.2456140350877192,10,1.3533120978123312,0.3333333333333333,0.2196286092067652,2.3978952727983707,0.8558237392038344,0.2876820724517809,0.2295113354921341,0.2835820895522388,0.2295113354921341,1.0,4,1.0,3.0,0.3333333333333333,0.6666666666666666,0.2565467125221864,0,0,0
7,9,Warren,Kym Johnson,35,Athlete,2,8.5,8.0,8.0,,24.5,8.166666666666666,3,0.0,0.8166666666666667,0.2437810945273631,7.962962962962964,215.0,0.660270240222484,0.2037037037037024,2.0,3.0,9,0,0,-0.8333333333333339,Mambo,3,0,0,1,0,2.807017543859649,26,3.681219695442705,7.0,1.3368460857059097,3.295836866004329,1.5435586946587443,2.0794415416798357,0.3219197988510132,0.24378109452736318,0.3219197988510132,2.0,4,0.6666666666666666,1.0,1.0,0.8333333333333333,0.2828504466891882,0,0,0
7,10,Brooke,Derek Hough,37,TV Personality,4,10.0,10.0,10.0,,30.0,10.0,3,0.0,1.0,0.3529411764705882,8.983333333333333,269.5,0.7595076377837501,1.0166666666666675,1.0,1.0,10,0,0,1.833333333333334,Group Samba,1,0,0,0,0,0.0175438596491228,1,0.1324532357065043,0.0,0.0173917427118691,0.6931471805599453,0.1243862845480846,0.0,0.3766482174396515,0.35294117647058826,0.3766482174396515,1.0,3,1.0,2.0,0.5,0.75,0.3647946969551199,0,0,0
7,10,Lance,Lacey Schwimmer,29,Singer/Rapper,3,9.0,9.0,9.5,,27.5,9.166666666666666,3,0.0,0.9166666666666666,0.3235294117647059,8.116666666666667,243.5,1.0032355064896186,1.049999999999999,2.0,2.0,10,0,0,-0.3333333333333339,Mambo,2,0,0,0,0,0.2456140350877192,10,1.3533120978123312,0.3333333333333333,0.2196286092067652,2.3978952727983707,0.8558237392038344,0.2876820724517809,0.2289141714572906,0.3235294117647059,0.2289141714572906,2.0,3,0.5,3.0,0.0,0.25,0.27622179161099825,1,1,1
7,10,Warren,Kym Johnson,35,Athlete,2,9.0,9.5,9.0,,27.5,9.166666666666666,3,0.0,0.9166666666666666,0.3235294117647059,8.083333333333332,242.5,0.7296625298090942,1.083333333333334,2.0,3.0,10,0,0,1.0,Mambo,3,0,0,0,0,2.807017543859649,26,3.681219695442705,7.0,1.3368460857059097,3.295836866004329,1.5435586946587443,2.0794415416798357,0.3944376111030578,0.3235294117647059,0.3944376111030578,2.0,3,0.5,1.0,1.0,0.75,0.35898351143388185,0,0,0
8,1,Belinda,Jonathan Roberts,50,Singer/Rapper,3,6.0,6.0,5.0,,17.0,5.666666666666667,3,0.0,0.5666666666666667,0.0699588477366255,5.666666666666667,17.0,0.0,0.0,9.0,9.0,1,0,0,0.0,Waltz,2,0,0,0,0,1.3968253968253967,9,1.1293686866175898,4.666666666666667,0.8741451104233916,2.302585092994046,0.7558255445294159,1.7346010553881064,0.0683788731694221,0.06995884773662552,0.0683788731694221,9.0,13,0.3333333333333333,7.0,0.5,0.41666666666666663,0.06916886045302381,0,0,0
8,1,Chuck,Julianne Hough,29,Singer/Rapper,3,6.0,7.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.0823045267489712,6.666666666666667,20.0,0.0,0.0,5.0,5.0,1,0,0,0.0,Waltz,6,0,0,0,0,2.7936507936507935,24,5.349581624155989,14.333333333333334,1.333328825539978,3.218875824868201,1.8483889247743384,2.7300291078209855,0.1056845486164093,0.0823045267489712,0.1056845486164093,5.0,13,0.6666666666666666,2.0,0.9166666666666666,0.7916666666666666,0.09399453768269025,0,0,0
8,1,David,Kym Johnson,52,Actor/Actress,1,6.0,7.0,6.0,,19.0,6.333333333333333,3,0.0,0.6333333333333333,0.0781893004115226,6.333333333333333,19.0,0.0,0.0,6.0,6.0,1,0,0,0.0,Waltz,11,0,0,0,0,3.888888888888889,5,0.6503376569908577,3.0,1.5869650565820417,1.791759469228055,0.5009799075769775,1.3862943611198906,0.0494451373815536,0.07818930041152264,0.0494451373815536,6.0,13,0.5833333333333334,12.0,0.08333333333333333,0.33333333333333337,0.06381721889653812,0,0,0
8,1,Denise,Maksim Chmerkoskiy,38,Actor/Actress,1,6.0,6.0,6.0,,18.0,6.0,3,0.0,0.6,0.074074074074074,6.0,18.0,0.0,0.0,7.0,7.0,1,0,0,0.0,Cha-cha-cha,12,0,0,0,0,20.253968253968253,100,19.33655092670126,13.666666666666666,3.0565436192996396,4.61512051684126,3.012419805282993,2.6855773452501515,0.0662330687046051,0.07407407407407407,0.0662330687046051,7.0,13,0.5,8.0,0.4166666666666667,0.45833333333333337,0.07015357138933959,0,0,0
8,1,Gilles,Cheryl Burke,33,Actor/Actress,1,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.0987654320987654,8.0,24.0,0.0,0.0,1.0,1.0,1,0,0,0.0,Cha-cha-cha,5,0,0,0,0,0.3492063492063492,11,1.5878442492760545,5.0,0.2995165300987837,2.4849066497880004,0.9508251929405012,1.791759469228055,0.088728554546833,0.09876543209876543,0.088728554546833,1.0,13,1.0,6.0,0.5833333333333334,0.7916666666666667,0.0937469933227992,0,0,0
8,1,Holly,Dmitry Chaplin,30,TV Personality,4,6.0,6.0,6.0,,18.0,6.0,3,0.0,0.6,0.074074074074074,6.0,18.0,0.0,0.0,7.0,7.0,1,0,0,0.0,Cha-cha-cha,7,0,0,0,0,3.5396825396825395,25,4.309873872959539,10.666666666666666,1.5128570844283198,3.258096538021482,1.6695680822334302,2.456735772821304,0.0897071883082389,0.07407407407407407,0.0897071883082389,7.0,13,0.5,5.0,0.6666666666666666,0.5833333333333333,0.08189063119115648,0,0,0
8,1,Lawrence,Edyta Sliwinska,50,Athlete,2,6.0,5.0,5.0,,16.0,5.333333333333333,3,0.0,0.5333333333333333,0.0658436213991769,5.333333333333333,16.0,0.0,0.0,11.0,11.0,1,0,0,0.0,Cha-cha-cha,3,0,0,0,0,10.126984126984128,85,16.819240195615514,6.333333333333333,2.4093731606430575,4.454347296253507,2.8802787834016357,1.992430164690206,0.1111348196864128,0.06584362139917696,0.1111348196864128,11.0,13,0.16666666666666666,1.0,1.0,0.5833333333333334,0.08848922054279487,0,0,0
8,1,Lil' Kim,Derek Hough,34,Singer/Rapper,3,7.0,7.0,7.0,,21.0,7.0,3,0.0,0.7,0.0864197530864197,7.0,21.0,0.0,0.0,4.0,4.0,1,0,0,0.0,Cha-cha-cha,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392028428614139,0.08641975308641975,0.0392028428614139,4.0,13,0.75,13.0,0.0,0.375,0.06281129797391682,0,0,0
8,1,Melissa,Tony Dovolani,26,TV Personality,4,8.0,7.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.0946502057613168,7.666666666666667,23.0,0.0,0.0,2.0,2.0,1,0,0,0.0,Waltz,13,0,0,0,0,1.8412698412698412,100,12.665939020251162,38.666666666666664,1.0442510794492224,4.61512051684126,2.6149065341981235,3.680511204443419,0.0989031866192817,0.09465020576131687,0.0989031866192817,2.0,13,0.9166666666666666,3.0,0.8333333333333334,0.875,0.09677669619029929,0,0,0
8,1,Shawn,Mark Ballas,17,Athlete,2,8.0,8.0,7.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.0946502057613168,7.666666666666667,23.0,0.0,0.0,2.0,2.0,1,0,0,0.0,Waltz,9,0,0,0,0,2.9365079365079363,100,12.91894459870042,9.666666666666666,1.3702940197734494,4.61512051684126,2.6332508329729856,2.367123614131617,0.0586575828492641,0.09465020576131687,0.0586575828492641,2.0,13,0.9166666666666666,11.0,0.16666666666666666,0.5416666666666666,0.07665389430529049,0,0,0
8,1,Steve,Karina Smirnoff,58,Entrepreneur,0,5.0,4.0,4.0,,13.0,4.333333333333333,3,0.0,0.4333333333333333,0.0534979423868312,4.333333333333333,13.0,0.0,0.0,13.0,13.0,1,0,0,0.0,Cha-cha-cha,10,0,0,0,0,4.333333333333333,11,1.8922592743306408,5.0,1.6739764335716716,2.4849066497880004,1.0620379525361692,1.791759469228055,0.0624984987080097,0.053497942386831275,0.0624984987080097,13.0,13,0.0,10.0,0.25,0.125,0.05799822054742049,1,1,1
8,1,Steve-O,Lacey Schwimmer,34,TV Personality,4,6.0,5.0,6.0,,17.0,5.666666666666667,3,0.0,0.5666666666666667,0.0699588477366255,5.666666666666667,17.0,0.0,0.0,9.0,9.0,1,0,0,0.0,Waltz,4,0,0,0,0,4.333333333333333,11,1.8922592743306408,5.0,1.6739764335716716,2.4849066497880004,1.0620379525361692,1.791759469228055,0.0967291668057441,0.06995884773662552,0.0967291668057441,9.0,13,0.3333333333333333,4.0,0.75,0.5416666666666666,0.08334400727118481,0,0,0
8,1,Ty,Chelsie Hightower,39,Athlete,2,5.0,4.0,5.0,,14.0,4.666666666666667,3,0.0,0.4666666666666667,0.0576131687242798,4.666666666666667,14.0,0.0,0.0,12.0,12.0,1,0,0,0.0,Cha-cha-cha,8,0,0,0,0,0.0952380952380952,2,0.3461439992297497,1.0,0.0909717782057266,1.0986122886681098,0.2972442085832777,0.6931471805599453,0.0646965652704238,0.05761316872427984,0.0646965652704238,12.0,13,0.08333333333333333,9.0,0.3333333333333333,0.20833333333333331,0.06115486699735182,0,0,0
8,2,Belinda,Jonathan Roberts,50,Singer/Rapper,3,6.0,6.0,6.0,,18.0,6.0,3,0.0,0.6,0.0725806451612903,5.833333333333334,35.0,0.2357022603955153,0.166666666666666,9.0,10.0,2,0,0,0.333333333333333,Salsa,4,0,1,0,0,1.3968253968253967,9,1.1293686866175898,4.666666666666667,0.8741451104233916,2.302585092994046,0.7558255445294159,1.7346010553881064,0.0590503998100757,0.07258064516129033,0.0590503998100757,9.0,12,0.2727272727272727,12.0,0.0,0.13636363636363635,0.06581552248568301,1,1,0
8,2,Chuck,Julianne Hough,29,Singer/Rapper,3,6.0,7.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.0806451612903225,6.666666666666667,40.0,0.0,0.0,6.0,5.0,2,0,0,0.0,Salsa,8,0,0,1,0,2.7936507936507935,24,5.349581624155989,14.333333333333334,1.333328825539978,3.218875824868201,1.8483889247743384,2.7300291078209855,0.128465935587883,0.08064516129032258,0.128465935587883,6.0,12,0.5454545454545454,1.0,1.0,0.7727272727272727,0.10455554843910278,0,0,0
8,2,David,Kym Johnson,52,Actor/Actress,1,6.0,5.0,6.0,,17.0,5.666666666666667,3,0.0,0.5666666666666667,0.0685483870967741,6.0,36.0,0.4714045207910312,-0.333333333333333,11.0,7.0,2,0,0,-0.6666666666666661,Salsa,2,0,0,1,0,3.888888888888889,5,0.6503376569908577,3.0,1.5869650565820417,1.791759469228055,0.5009799075769775,1.3862943611198906,0.0765043720602989,0.06854838709677419,0.0765043720602989,11.0,12,0.09090909090909091,8.0,0.36363636363636365,0.2272727272727273,0.07252637957853655,0,0,0
8,2,Denise,Maksim Chmerkoskiy,38,Actor/Actress,1,7.0,7.0,7.0,,21.0,7.0,3,0.0,0.7,0.0846774193548387,6.5,39.0,0.7071067811865476,0.5,5.0,6.0,2,0,0,1.0,Quickstep,3,0,0,1,0,20.253968253968253,100,19.33655092670126,13.666666666666666,3.0565436192996396,4.61512051684126,3.012419805282993,2.6855773452501515,0.0882689207792282,0.0846774193548387,0.0882689207792282,5.0,12,0.6363636363636364,5.0,0.6363636363636364,0.6363636363636364,0.08647317006703345,0,0,0
8,2,Gilles,Cheryl Burke,33,Actor/Actress,1,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.1088709677419354,8.5,51.0,0.7071067811865476,0.5,1.0,1.0,2,0,0,1.0,Quickstep,13,0,0,1,0,0.3492063492063492,11,1.5878442492760545,5.0,0.2995165300987837,2.4849066497880004,0.9508251929405012,1.791759469228055,0.1020432934165,0.10887096774193548,0.1020432934165,1.0,12,1.0,2.0,0.9090909090909091,0.9545454545454546,0.10545713057921774,0,0,0
8,2,Holly,Dmitry Chaplin,30,TV Personality,4,6.0,6.0,6.0,,18.0,6.0,3,0.0,0.6,0.0725806451612903,6.0,36.0,0.0,0.0,9.0,7.0,2,0,0,0.0,Quickstep,1,0,0,1,0,3.5396825396825395,25,4.309873872959539,10.666666666666666,1.5128570844283198,3.258096538021482,1.6695680822334302,2.456735772821304,0.0800429061055183,0.07258064516129033,0.0800429061055183,9.0,12,0.2727272727272727,7.0,0.45454545454545453,0.36363636363636365,0.07631177563340431,0,0,0
8,2,Lawrence,Edyta Sliwinska,50,Athlete,2,7.0,6.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.0806451612903225,6.0,36.0,0.9428090415820638,0.666666666666667,6.0,7.0,2,0,0,1.333333333333334,Quickstep,9,0,0,1,0,10.126984126984128,85,16.819240195615514,6.333333333333333,2.4093731606430575,4.454347296253507,2.8802787834016357,1.992430164690206,0.0937930792570114,0.08064516129032258,0.0937930792570114,6.0,12,0.5454545454545454,4.0,0.7272727272727273,0.6363636363636364,0.08721912027366699,0,0,0
8,2,Lil' Kim,Derek Hough,34,Singer/Rapper,3,8.0,7.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.0927419354838709,7.333333333333334,44.0,0.4714045207910315,0.333333333333333,4.0,4.0,2,0,0,0.666666666666667,Quickstep,11,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682988986372947,0.09274193548387097,0.0682988986372947,4.0,12,0.7272727272727273,9.0,0.2727272727272727,0.5,0.08052041706058283,0,0,0
8,2,Melissa,Tony Dovolani,26,TV Personality,4,9.0,8.0,9.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.1048387096774193,8.166666666666666,49.0,0.7071067811865472,0.5,2.0,2.0,2,0,0,0.9999999999999992,Salsa,12,0,0,1,0,1.8412698412698412,100,12.665939020251162,38.666666666666664,1.0442510794492224,4.61512051684126,2.6149065341981235,3.680511204443419,0.0947138369083404,0.10483870967741936,0.0947138369083404,2.0,12,0.9090909090909091,3.0,0.8181818181818182,0.8636363636363636,0.09977627329287989,0,0,0
8,2,Shawn,Mark Ballas,17,Athlete,2,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.0967741935483871,7.833333333333334,47.0,0.2357022603955153,0.166666666666666,3.0,3.0,2,0,0,0.333333333333333,Salsa,6,0,0,1,0,2.9365079365079363,100,12.91894459870042,9.666666666666666,1.3702940197734494,4.61512051684126,2.6332508329729856,2.367123614131617,0.0624671317636966,0.0967741935483871,0.0624671317636966,3.0,12,0.8181818181818182,11.0,0.09090909090909091,0.4545454545454546,0.07962066265604184,0,0,0
8,2,Steve,Lacey Schwimmer,34,TV Personality,4,5.0,4.0,5.0,,14.0,4.666666666666667,3,0.0,0.4666666666666667,0.0564516129032258,4.5,27.0,0.2357022603955162,0.1666666666666669,12.0,12.0,2,0,0,0.3333333333333339,Quickstep,7,0,1,0,0,4.333333333333333,11,1.8922592743306408,5.0,1.6739764335716716,2.4849066497880004,1.0620379525361692,1.791759469228055,0.0808549672365188,0.056451612903225805,0.0808549672365188,12.0,12,0.0,6.0,0.5454545454545454,0.2727272727272727,0.06865329006987231,0,0,1
8,2,Ty,Chelsie Hightower,39,Athlete,2,7.0,6.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.0806451612903225,5.666666666666667,34.0,1.4142135623730951,1.0,6.0,11.0,2,0,0,2.0,Quickstep,5,0,0,1,0,0.0952380952380952,2,0.3461439992297497,1.0,0.0909717782057266,1.0986122886681098,0.2972442085832777,0.6931471805599453,0.0654961988329887,0.08064516129032258,0.0654961988329887,6.0,12,0.5454545454545454,10.0,0.18181818181818182,0.36363636363636365,0.07307068006165564,0,0,0
8,3,Chuck,Julianne Hough,29,Singer/Rapper,3,8.0,7.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.0905511811023622,7.0,63.0,0.5773502691896258,0.666666666666667,6.0,5.0,3,0,0,1.0,Foxtrot,2,0,0,1,0,2.7936507936507935,24,5.349581624155989,14.333333333333334,1.333328825539978,3.218875824868201,1.8483889247743384,2.7300291078209855,0.0736353173851966,0.09055118110236221,0.0736353173851966,6.0,12,0.5454545454545454,10.0,0.18181818181818182,0.36363636363636365,0.0820932492437794,0,0,0
8,3,David,Kym Johnson,52,Actor/Actress,1,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.0944881889763779,6.666666666666667,60.0,1.201850425154663,1.333333333333333,5.0,6.0,3,0,0,2.333333333333333,Foxtrot,8,0,0,1,0,3.888888888888889,5,0.6503376569908577,3.0,1.5869650565820417,1.791759469228055,0.5009799075769775,1.3862943611198906,0.0701560527086258,0.09448818897637795,0.0701560527086258,5.0,12,0.6363636363636364,11.0,0.09090909090909091,0.36363636363636365,0.08232212084250187,0,0,0
8,3,Denise,Maksim Chmerkoskiy,38,Actor/Actress,1,5.0,6.0,5.0,,16.0,5.333333333333333,3,0.0,0.5333333333333333,0.0629921259842519,6.111111111111111,55.0,0.8388704928078611,-0.7777777777777777,10.0,9.0,3,0,0,-1.666666666666667,Samba,1,0,1,0,0,20.253968253968253,100,19.33655092670126,13.666666666666666,3.0565436192996396,4.61512051684126,3.012419805282993,2.6855773452501515,0.0840407535433769,0.06299212598425197,0.0840407535433769,10.0,12,0.18181818181818182,6.0,0.5454545454545454,0.36363636363636365,0.07351643976381443,0,0,0
8,3,Gilles,Cheryl Burke,33,Actor/Actress,1,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.1062992125984252,8.666666666666666,78.0,0.5773502691896258,0.3333333333333339,1.0,1.0,3,0,0,0.0,Samba,7,0,0,1,0,0.3492063492063492,11,1.5878442492760545,5.0,0.2995165300987837,2.4849066497880004,0.9508251929405012,1.791759469228055,0.0924730002880096,0.1062992125984252,0.0924730002880096,1.0,12,1.0,3.0,0.8181818181818182,0.9090909090909092,0.09938610644321741,0,0,0
8,3,Holly,Dmitry Chaplin,30,TV Personality,4,5.0,6.0,6.0,,17.0,5.666666666666667,3,0.0,0.5666666666666667,0.0669291338582677,5.888888888888889,53.0,0.1924500897298752,-0.2222222222222223,9.0,10.0,3,0,0,-0.333333333333333,Samba,3,0,1,0,0,3.5396825396825395,25,4.309873872959539,10.666666666666666,1.5128570844283198,3.258096538021482,1.6695680822334302,2.456735772821304,0.0750749185681343,0.06692913385826772,0.0750749185681343,9.0,12,0.2727272727272727,9.0,0.2727272727272727,0.2727272727272727,0.07100202621320101,0,0,0
8,3,Lawrence,Edyta Sliwinska,50,Athlete,2,7.0,6.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.0787401574803149,6.222222222222222,56.0,0.7698003589195014,0.4444444444444446,8.0,8.0,3,0,0,0.0,Samba,5,0,0,1,0,10.126984126984128,85,16.819240195615514,6.333333333333333,2.4093731606430575,4.454347296253507,2.8802787834016357,1.992430164690206,0.1157127767801284,0.07874015748031496,0.1157127767801284,8.0,12,0.36363636363636365,1.0,1.0,0.6818181818181819,0.09722646713022168,0,0,0
8,3,Lil' Kim,Derek Hough,34,Singer/Rapper,3,8.0,8.0,9.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.0984251968503937,7.666666666666667,69.0,0.6666666666666667,0.666666666666667,4.0,4.0,3,0,0,0.666666666666667,Samba,11,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836521908640861,0.0984251968503937,0.0836521908640861,4.0,12,0.7272727272727273,7.0,0.45454545454545453,0.5909090909090909,0.0910386938572399,0,0,0
