season,week,celebrity_name,ballroom_partner,celebrity_age,celebrity_industry,industry_code,judge1_score,judge2_score,judge3_score,judge4_score,weekly_total,weekly_avg,num_judges,bonus_points,score_pct,relative_score_pct,cumulative_avg,cumulative_total,score_volatility,score_deviation,weekly_rank,cumulative_rank,weeks_survived,was_bottom_last_week,was_eliminated_last_week,score_change,dance_style,running_order,is_eliminated,is_bottom_two,is_safe,is_winner,search_mean_pre_season,search_max_pre_season,search_std_pre_season,search_recent_3m,search_mean_log,search_max_log,search_std_log,search_recent_3m_log
8,5,Ty,Chelsie Hightower,39,Athlete,2,7.0,7.0,7.0,,21.0,7.0,3,0.0,0.7,0.1,6.866666666666667,103.0,1.386442289539028,0.13333333333333286,7.0,7.0,5,0,0,-1.333333333333334,Paso doble,8,0,0,1,0,0.09523809523809523,2,0.34614399922974975,1.0,0.09097177820572669,1.0986122886681098,0.29724420858327777,0.6931471805599453
8,6,Chuck,Julianne Hough,29,Singer/Rapper,3,8.0,7.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.12365591397849462,7.277777777777779,131.0,0.49065338146265836,0.3888888888888884,5.0,5.0,6,0,0,0.0,Rumba,8,0,0,1,0,2.7936507936507935,24,5.349581624155989,14.333333333333334,1.333328825539978,3.2188758248682006,1.8483889247743384,2.7300291078209855
8,6,Gilles,Cheryl Burke,33,Actor/Actress,1,9.0,8.0,9.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.13978494623655913,9.055555555555555,163.0,0.712325352214427,-0.3888888888888893,3.0,1.0,6,0,0,-1.0,Jive,7,0,0,1,0,0.3492063492063492,11,1.5878442492760545,5.0,0.29951653009878376,2.4849066497880004,0.9508251929405012,1.791759469228055
8,6,Lawrence,Edyta Sliwinska,50,Athlete,2,7.0,7.0,8.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.11827956989247312,6.5,117.0,0.6582805886043834,0.833333333333333,6.0,7.0,6,1,0,0.6666666666666661,Jive,3,0,0,1,0,10.126984126984127,85,16.819240195615514,6.333333333333333,2.4093731606430575,4.454347296253507,2.8802787834016357,1.992430164690206
8,6,Lil' Kim,Derek Hough,34,Singer/Rapper,3,10.0,8.0,10.0,,28.0,9.333333333333334,3,0.0,0.9333333333333333,0.15053763440860216,8.333333333333334,150.0,0.8692269873603535,1.0,1.0,4.0,6,0,0,0.6666666666666679,Jive,5,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,Melissa,Tony Dovolani,26,TV Personality,4,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.14516129032258066,8.722222222222223,157.0,0.6804138174397715,0.2777777777777768,2.0,2.0,6,0,0,0.6666666666666661,Rumba,4,0,0,1,0,1.8412698412698412,100,12.665939020251162,38.666666666666664,1.0442510794492224,4.61512051684126,2.6149065341981235,3.6805112044434196
8,6,Shawn,Mark Ballas,17,Athlete,2,8.0,9.0,9.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.13978494623655913,8.38888888888889,151.0,0.4906533814626575,0.2777777777777768,3.0,3.0,6,0,0,0.0,Rumba,2,0,0,1,0,2.9365079365079363,100,12.91894459870042,9.666666666666666,1.3702940197734494,4.61512051684126,2.6332508329729856,2.367123614131617
8,6,Steve-O,Lacey Schwimmer,34,TV Personality,4,7.0,4.0,5.0,,16.0,5.333333333333333,3,0.0,0.5333333333333333,0.08602150537634409,5.5,66.0,0.43033148291193524,-0.16666666666666696,8.0,8.0,4,0,0,-0.666666666666667,Rumba,6,1,1,0,0,4.333333333333333,11,1.8922592743306408,5.0,1.6739764335716716,2.4849066497880004,1.0620379525361692,1.791759469228055
8,6,Ty,Chelsie Hightower,39,Athlete,2,6.0,6.0,6.0,,18.0,6.0,3,0.0,0.6,0.0967741935483871,6.722222222222222,121.0,1.2895592126625914,-0.7222222222222223,7.0,6.0,6,0,0,-1.0,Jive,1,0,0,1,0,0.09523809523809523,2,0.34614399922974975,1.0,0.09097177820572669,1.0986122886681098,0.29724420858327777,0.6931471805599453
8,7,Chuck,Julianne Hough,29,Singer/Rapper,3,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.14835164835164835,7.523809523809525,158.0,0.7901510136288028,1.4761904761904754,3.0,5.0,7,0,0,1.333333333333333,Samba,4,0,0,1,0,2.7936507936507935,24,5.349581624155989,14.333333333333334,1.333328825539978,3.2188758248682006,1.8483889247743384,2.7300291078209855
8,7,Gilles,Cheryl Burke,33,Actor/Actress,1,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.14835164835164835,9.047619047619047,190.0,0.6506000486323555,-0.04761904761904745,3.0,1.0,7,0,0,0.3333333333333339,Viennese waltz,7,0,0,1,0,0.3492063492063492,11,1.5878442492760545,5.0,0.29951653009878376,2.4849066497880004,0.9508251929405012,1.791759469228055
8,7,Lawrence,Edyta Sliwinska,50,Athlete,2,7.0,7.0,7.0,,21.0,7.0,3,0.0,0.7,0.11538461538461539,6.571428571428571,138.0,0.6299407883487123,0.4285714285714288,7.0,7.0,7,0,0,-0.33333333333333304,Waltz,2,1,1,0,0,10.126984126984127,85,16.819240195615514,6.333333333333333,2.4093731606430575,4.454347296253507,2.8802787834016357,1.992430164690206
8,7,Lil' Kim,Derek Hough,34,Singer/Rapper,3,9.0,8.0,9.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.14285714285714285,8.380952380952381,176.0,0.8034317926884933,0.2857142857142847,5.0,4.0,7,0,0,-0.6666666666666679,Rumba,3,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,7,Melissa,Tony Dovolani,26,TV Personality,4,10.0,9.0,10.0,,29.0,9.666666666666666,3,0.0,0.9666666666666667,0.15934065934065933,8.857142857142858,186.0,0.7163989902474132,0.8095238095238084,1.0,2.0,7,0,0,0.6666666666666661,Argentine tango,1,0,0,1,0,1.8412698412698412,100,12.665939020251162,38.666666666666664,1.0442510794492224,4.61512051684126,2.6149065341981235,3.6805112044434196
8,7,Shawn,Mark Ballas,17,Athlete,2,9.0,9.0,10.0,,28.0,9.333333333333334,3,0.0,0.9333333333333333,0.15384615384615385,8.523809523809524,179.0,0.572749795322816,0.8095238095238102,2.0,3.0,7,0,0,0.6666666666666679,Cha-cha-cha,6,0,0,1,0,2.9365079365079363,100,12.91894459870042,9.666666666666666,1.3702940197734494,4.61512051684126,2.6332508329729856,2.367123614131617
8,7,Ty,Chelsie Hightower,39,Athlete,2,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.13186813186813187,6.904761904761905,145.0,1.2724180205607034,1.095238095238095,6.0,6.0,7,0,0,2.0,Waltz,5,0,0,1,0,0.09523809523809523,2,0.34614399922974975,1.0,0.09097177820572669,1.0986122886681098,0.29724420858327777,0.6931471805599453
8,8,Chuck,Julianne Hough,29,Singer/Rapper,3,8.5,8.5,8.5,,25.5,8.5,3,0.0,0.85,0.16346153846153846,7.645833333333334,183.5,0.8088670304913368,0.8541666666666661,5.0,5.0,8,0,0,-0.5,Cha-cha-cha,3,1,1,0,0,2.7936507936507935,24,5.349581624155989,14.333333333333334,1.333328825539978,3.2188758248682006,1.8483889247743384,2.7300291078209855
8,8,Gilles,Cheryl Burke,33,Actor/Actress,1,9.0,9.0,9.5,,27.5,9.166666666666666,3,0.0,0.9166666666666666,0.1762820512820513,9.0625,217.5,0.6038073644245601,0.10416666666666607,2.0,1.0,8,0,0,0.16666666666666607,Lindy Hop,1,0,0,1,0,0.3492063492063492,11,1.5878442492760545,5.0,0.29951653009878376,2.4849066497880004,0.9508251929405012,1.791759469228055
8,8,Lil' Kim,Derek Hough,34,Singer/Rapper,3,9.0,9.0,10.0,,28.0,9.333333333333334,3,0.0,0.9333333333333333,0.1794871794871795,8.5,204.0,0.8164965809277267,0.8333333333333339,1.0,4.0,8,0,0,0.6666666666666679,Paso doble,2,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,Melissa,Tony Dovolani,26,TV Personality,4,7.5,7.5,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.14743589743589744,8.708333333333334,209.0,0.7855338898249339,-1.041666666666667,6.0,2.0,8,0,0,-1.9999999999999991,Jive,5,0,0,1,0,1.8412698412698412,100,12.665939020251162,38.666666666666664,1.0442510794492224,4.61512051684126,2.6149065341981235,3.6805112044434196
8,8,Shawn,Mark Ballas,17,Athlete,2,9.0,8.0,9.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.16666666666666666,8.541666666666666,205.0,0.5326632695523115,0.125,3.0,3.0,8,0,0,-0.6666666666666679,Samba,4,0,0,1,0,2.9365079365079363,100,12.91894459870042,9.666666666666666,1.3702940197734494,4.61512051684126,2.6332508329729856,2.367123614131617
8,8,Ty,Chelsie Hightower,39,Athlete,2,9.0,8.0,9.0,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.16666666666666666,7.125,171.0,1.3325890779957827,1.541666666666666,3.0,6.0,8,0,0,0.6666666666666661,Salsa,6,0,0,1,0,0.09523809523809523,2,0.34614399922974975,1.0,0.09097177820572669,1.0986122886681098,0.29724420858327777,0.6931471805599453
8,9,Gilles,Cheryl Burke,33,Actor/Actress,1,9.5,9.0,9.5,,28.0,9.333333333333334,3,0.0,0.9333333333333333,0.20973782771535582,9.092592592592592,245.5,0.5719794522770556,0.24074074074074225,2.0,1.0,9,0,0,0.16666666666666785,Foxtrot,4,0,0,1,0,0.3492063492063492,11,1.5878442492760545,5.0,0.29951653009878376,2.4849066497880004,0.9508251929405012,1.791759469228055
8,9,Lil' Kim,Derek Hough,34,Singer/Rapper,3,8.5,9.0,8.5,,26.0,8.666666666666666,3,0.0,0.8666666666666667,0.1947565543071161,8.518518518518519,230.0,0.7657804862272352,0.14814814814814703,4.0,4.0,9,0,0,-0.6666666666666679,Waltz,3,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,Melissa,Tony Dovolani,26,TV Personality,4,9.5,9.5,9.5,,28.5,9.5,3,0.0,0.95,0.21348314606741572,8.796296296296298,237.5,0.7807482956975106,0.7037037037037024,1.0,2.0,9,0,0,1.833333333333333,Viennese waltz,5,0,0,1,0,1.8412698412698412,100,12.665939020251162,38.666666666666664,1.0442510794492224,4.61512051684126,2.6149065341981235,3.6805112044434196
8,9,Shawn,Mark Ballas,17,Athlete,2,9.5,9.0,9.5,,28.0,9.333333333333334,3,0.0,0.9333333333333333,0.20973782771535582,8.62962962962963,233.0,0.5638273091717898,0.7037037037037042,2.0,3.0,9,0,0,0.6666666666666679,Quickstep,1,0,0,1,0,2.9365079365079363,100,12.91894459870042,9.666666666666666,1.3702940197734494,4.61512051684126,2.6332508329729856,2.367123614131617
8,9,Ty,Chelsie Hightower,39,Athlete,2,7.5,8.0,7.5,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.17228464419475656,7.185185185185186,194.0,1.2595315609727369,0.48148148148148096,5.0,5.0,9,0,0,-0.9999999999999991,Argentine tango,2,0,1,0,0,0.09523809523809523,2,0.34614399922974975,1.0,0.09097177820572669,1.0986122886681098,0.29724420858327777,0.6931471805599453
8,10,Gilles,Cheryl Burke,33,Actor/Actress,1,10.0,10.0,10.0,,30.0,10.0,3,0.0,1.0,0.273972602739726,9.183333333333334,275.5,0.610858533662376,0.8166666666666664,1.0,1.0,10,0,0,0.6666666666666661,Waltz,2,0,0,1,0,0.3492063492063492,11,1.5878442492760545,5.0,0.29951653009878376,2.4849066497880004,0.9508251929405012,1.791759469228055
8,10,Melissa,Tony Dovolani,26,TV Personality,4,9.0,9.5,9.0,,27.5,9.166666666666666,3,0.0,0.9166666666666666,0.2511415525114155,8.833333333333332,265.0,0.7453559924999297,0.3333333333333339,3.0,2.0,10,0,0,-0.3333333333333339,Quickstep,1,0,0,1,0,1.8412698412698412,100,12.665939020251162,38.666666666666664,1.0442510794492224,4.61512051684126,2.6149065341981235,3.6805112044434196
8,10,Shawn,Mark Ballas,17,Athlete,2,9.5,9.0,9.5,,28.0,9.333333333333334,3,0.0,0.9333333333333333,0.2557077625570776,8.7,261.0,0.5762801102173306,0.6333333333333346,2.0,3.0,10,0,0,0.0,Argentine tango,3,0,0,1,0,2.9365079365079363,100,12.91894459870042,9.666666666666666,1.3702940197734494,4.61512051684126,2.6332508329729856,2.367123614131617
8,10,Ty,Chelsie Hightower,39,Athlete,2,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.2191780821917808,7.2666666666666675,218.0,1.2151309435104278,0.7333333333333325,4.0,4.0,10,1,0,0.33333333333333304,Viennese waltz,4,1,1,0,0,0.09523809523809523,2,0.34614399922974975,1.0,0.09097177820572669,1.0986122886681098,0.29724420858327777,0.6931471805599453
8,11,Gilles,Cheryl Burke,33,Actor/Actress,1,9.5,10.0,9.5,,29.0,9.666666666666666,3,0.0,0.9666666666666667,0.3314285714285714,9.227272727272727,304.5,0.5975539365368677,0.43939393939393945,2.0,1.0,11,0,0,-0.3333333333333339,Waltz,3,0,0,0,0,0.3492063492063492,11,1.5878442492760545,5.0,0.29951653009878376,2.4849066497880004,0.9508251929405012,1.791759469228055
8,11,Melissa,Tony Dovolani,26,TV Personality,4,9.5,9.5,9.5,,28.5,9.5,3,0.0,0.95,0.32571428571428573,8.893939393939393,293.5,0.7351217861035274,0.6060606060606073,3.0,2.0,11,0,0,0.3333333333333339,Quickstep,2,0,0,0,0,1.8412698412698412,100,12.665939020251162,38.666666666666664,1.0442510794492224,4.61512051684126,2.6149065341981235,3.6805112044434196
8,11,Shawn,Mark Ballas,17,Athlete,2,10.0,10.0,10.0,,30.0,10.0,3,0.0,1.0,0.34285714285714286,8.818181818181818,291.0,0.6726999721460174,1.1818181818181817,1.0,3.0,11,0,0,0.6666666666666661,Group Paso doble,1,0,0,0,0,2.9365079365079363,100,12.91894459870042,9.666666666666666,1.3702940197734494,4.61512051684126,2.6332508329729856,2.367123614131617
9,1,Aaron,Karina Smirnoff,21,Singer/Rapper,3,10.3333,11.3333,10.3333,,31.999899999999997,10.666633333333332,3,1.9998999999999985,1.0,0.08533340800029866,10.666633333333332,31.999899999999997,0.0,0.0,2.0,2.0,1,0,0,0.0,Cha-cha-cha,1,0,0,1,0,1.565217391304348,4,0.8309856102237733,1.6666666666666667,0.9420432279765698,1.6094379124341003,0.6048544066903139,0.9808292530117263
9,1,Ashley,Edyta Sliwinska,34,Actor/Actress,1,6.3333,7.3333,5.3333,,18.9999,6.3333,3,0.0,0.6333300000000001,0.05066660266641067,6.3333,18.9999,0.0,0.0,14.0,14.0,1,0,0,0.0,Foxtrot,4,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,Chuck,Anna Trebunskaya,39,Athlete,2,8.0,7.0,7.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.058666901334272006,7.333333333333333,22.0,0.0,0.0,9.0,9.0,1,0,0,0.0,Foxtrot,2,0,0,1,0,3.347826086956522,26,5.880741467247441,4.666666666666667,1.4696759700589417,3.295836866004329,1.9287264175405763,1.7346010553881064
9,1,Debi,Maksim Chmerkoskiy,45,Actor/Actress,1,8.0,7.0,7.0,,22.0,7.333333333333333,3,0.0,0.7333333333333333,0.058666901334272006,7.333333333333333,22.0,0.0,0.0,9.0,9.0,1,0,0,0.0,Salsa,1,0,0,1,0,0.6521739130434783,5,0.9207747210672771,3.6666666666666665,0.5020919437972361,1.791759469228055,0.6527286052111061,1.5404450409471488
9,1,Donny,Kym Johnson,51,Singer/Rapper,3,10.3333,9.3333,10.3333,,29.999899999999997,9.999966666666666,3,0.666599999999999,0.9777766666666666,0.08000005333354666,9.999966666666666,29.999899999999997,0.0,0.0,4.0,4.0,1,0,0,0.0,Foxtrot,5,0,0,1,0,5.391304347826087,23,2.8708340215936627,8.0,1.8549383708495866,3.1780538303479458,1.3534699932785903,2.1972245773362196
9,1,Joanna,Derek Hough,30,Model,5,11.3333,11.3333,11.3333,,33.9999,11.3333,3,3.9998999999999985,1.0,0.09066676266705066,11.3333,33.9999,0.0,0.0,1.0,1.0,1,0,0,0.0,Salsa,7,0,0,1,0,2.347826086956522,12,2.2997831544614713,8.333333333333334,1.2083112059245342,2.5649493574615367,1.1938567555441362,2.2335922215070942
9,1,Kathy,Tony Dovolani,46,Model,5,7.3333,6.3333,6.3333,,19.9999,6.666633333333333,3,0.0,0.6666633333333334,0.05333327999978667,6.666633333333333,19.9999,0.0,0.0,11.0,11.0,1,0,0,0.0,Salsa,4,0,0,1,0,4.449275362318841,9,1.1185104575500238,5.666666666666667,1.6954826387926352,2.302585092994046,0.750713227371573,1.8971199848858813
9,1,Kelly,Louis van Amstel,24,TV Personality,4,9.6666,10.6666,10.6666,,30.9998,10.333266666666667,3,1.3332000000000015,0.9888866666666666,0.08266646399918934,10.333266666666667,30.9998,0.0,0.0,3.0,3.0,1,0,0,0.0,Viennese waltz,8,0,0,1,0,6.086956521739131,62,9.2985437355009,2.0,1.9582559848776127,4.143134726391533,2.3320025003369773,1.0986122886681098
9,1,Louie,Chelsie Hightower,21,Athlete,2,8.6666,9.6666,8.6666,,26.9998,8.999933333333333,3,0.0,0.8999933333333333,0.07199975466568534,8.999933333333333,26.9998,0.0,0.0,6.0,6.0,1,0,0,0.0,Foxtrot,6,0,0,1,0,0.057971014492753624,3,0.3790102424122169,1.3333333333333333,0.05635293655113175,1.3862943611198906,0.3213660262036084,0.8472978603872036
9,1,Macy,Jonathan Roberts,42,Singer/Rapper,3,7.3333,5.3333,6.3333,,18.9999,6.3333,3,0.0,0.6333300000000001,0.05066660266641067,6.3333,18.9999,0.0,0.0,14.0,14.0,1,0,0,0.0,Viennese waltz,6,1,1,0,0,1.826086956521739,9,1.2828795933956136,3.3333333333333335,1.0388930539664873,2.302585092994046,0.8254376256380433,1.4663370687934272
9,1,Mark,Lacey Schwimmer,45,Actor/Actress,1,9.6666,9.6666,9.6666,,28.9998,9.6666,3,0.0,0.96666,0.07733310933243734,9.6666,28.9998,0.0,0.0,5.0,5.0,1,0,0,0.0,Cha-cha-cha,3,0,0,1,0,12.797101449275363,100,13.419235217693743,4.0,2.624458530194106,4.61512051684126,2.668563094229372,1.6094379124341003
9,1,Melissa,Mark Ballas,33,Actor/Actress,1,8.0,8.0,8.0,,24.0,8.0,3,0.0,0.8,0.064000256001024,8.0,24.0,0.0,0.0,8.0,8.0,1,0,0,0.0,Viennese waltz,2,0,0,1,0,3.4057971014492754,100,13.72772938743685,9.666666666666666,1.4829211968089624,4.61512051684126,2.689732069742204,2.367123614131617
9,1,Michael,Anna Demidova,43,Athlete,2,7.0,6.0,6.0,,19.0,6.333333333333333,3,0.0,0.6333333333333333,0.05066686933414401,6.333333333333333,19.0,0.0,0.0,13.0,13.0,1,0,0,0.0,Cha-cha-cha,7,0,0,1,0,1.3768115942028984,2,0.48813719369005015,2.0,0.865759923226939,1.0986122886681098,0.39752513222125335,1.0986122886681098
9,1,Natalie,Alec Mazo,27,Athlete,2,9.6666,8.6666,8.6666,,26.9998,8.999933333333333,3,0.0,0.8999933333333333,0.07199975466568534,8.999933333333333,26.9998,0.0,0.0,6.0,6.0,1,0,0,0.0,Salsa,5,0,0,1,0,1.5217391304347827,26,3.987512477030725,2.6666666666666665,0.9249487946172696,3.295836866004329,1.6069372838731484,1.2992829841302609
9,1,Tom,Cheryl Burke,62,Politician,0,7.3333,6.3333,6.3333,,19.9999,6.666633333333333,3,0.0,0.6666633333333334,0.05333327999978667,6.666633333333333,19.9999,0.0,0.0,11.0,11.0,1,0,0,0.0,Cha-cha-cha,8,0,0,1,0,5.217391304347826,39,7.245423637225393,7.333333333333333,1.8273504143307575,3.6888794541139363,2.1096583357983776,2.120263536200091
9,2,Aaron,Karina Smirnoff,21,Singer/Rapper,3,9.0,9.0,9.0,,27.0,9.0,3,0.0,0.9,0.10112359550561797,9.833316666666665,58.9999,1.1784877317515379,-0.8333166666666649,1.0,1.0,2,0,0,-1.6666333333333316,Quickstep,8,0,0,1,0,1.565217391304348,4,0.8309856102237733,1.6666666666666667,0.9420432279765698,1.6094379124341003,0.6048544066903139,0.9808292530117263
9,2,Chuck,Anna Trebunskaya,39,Athlete,2,6.0,7.0,6.0,,19.0,6.333333333333333,3,0.0,0.6333333333333333,0.07116104868913857,6.833333333333333,41.0,0.7071067811865476,-0.5,8.0,10.0,2,0,0,-1.0,Tango,3,0,0,1,0,3.347826086956522,26,5.880741467247441,4.666666666666667,1.4696759700589417,3.295836866004329,1.9287264175405763,1.7346010553881064
9,2,Debi,Maksim Chmerkoskiy,45,Actor/Actress,1,7.0,7.0,7.0,,21.0,7.0,3,0.0,0.7,0.07865168539325842,7.166666666666666,43.0,0.2357022603955153,-0.16666666666666607,3.0,8.0,2,0,0,-0.33333333333333304,Tango,6,0,1,0,0,0.6521739130434783,5,0.9207747210672771,3.6666666666666665,0.5020919437972361,1.791759469228055,0.6527286052111061,1.5404450409471488
9,2,Donny,Kym Johnson,51,Singer/Rapper,3,8.0,9.0,8.0,,25.0,8.333333333333334,3,0.0,0.8333333333333334,0.09363295880149813,9.16665,54.9999,1.1784877317515392,-0.8333166666666667,2.0,2.0,2,0,0,-1.6666333333333316,Jive,14,0,0,1,0,5.391304347826087,23,2.8708340215936627,8.0,1.8549383708495866,3.1780538303479458,1.3534699932785903,2.1972245773362196
9,2,Joanna,Derek Hough,30,Model,5,6.0,7.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.0749063670411985,8.999983333333333,53.9999,3.2998080753111814,-2.333316666666666,6.0,3.0,2,0,0,-4.6666333333333325,Jive,1,0,0,1,0,2.347826086956522,12,2.2997831544614713,8.333333333333334,1.2083112059245342,2.5649493574615367,1.1938567555441362,2.2335922215070942
9,2,Kathy,Tony Dovolani,46,Model,5,6.0,6.0,6.0,,18.0,6.0,3,0.0,0.6,0.06741573033707865,6.333316666666667,37.9999,0.4713809505649922,-0.3333166666666667,12.0,12.0,2,0,0,-0.6666333333333334,Quickstep,10,1,1,0,0,4.449275362318841,9,1.1185104575500238,5.666666666666667,1.6954826387926352,2.302585092994046,0.750713227371573,1.8971199848858813
9,2,Kelly,Louis van Amstel,24,TV Personality,4,6.0,7.0,6.0,,19.0,6.333333333333333,3,0.0,0.6333333333333333,0.07116104868913857,8.3333,49.9998,2.828379984294111,-1.9999666666666664,8.0,4.0,2,0,0,-3.999933333333334,Tango,9,0,0,1,0,6.086956521739131,62,9.2985437355009,2.0,1.9582559848776127,4.143134726391533,2.3320025003369773,1.0986122886681098
9,2,Louie,Chelsie Hightower,21,Athlete,2,6.0,7.0,6.0,,19.0,6.333333333333333,3,0.0,0.6333333333333333,0.07116104868913857,7.666633333333333,45.9998,1.8855709427120477,-1.3333000000000004,8.0,7.0,2,0,0,-2.6666,Jive,7,0,0,1,0,0.057971014492753624,3,0.3790102424122169,1.3333333333333333,0.05635293655113175,1.3862943611198906,0.3213660262036084,0.8472978603872036
9,2,Mark,Lacey Schwimmer,45,Actor/Actress,1,7.0,7.0,7.0,,21.0,7.0,3,0.0,0.7,0.07865168539325842,8.333300000000001,49.9998,1.8855709427120488,-1.3333000000000013,3.0,4.0,2,0,0,-2.6666000000000007,Quickstep,11,0,0,1,0,12.797101449275363,100,13.419235217693743,4.0,2.624458530194106,4.61512051684126,2.668563094229372,1.6094379124341003
9,2,Melissa,Mark Ballas,33,Actor/Actress,1,7.0,6.0,6.0,,19.0,6.333333333333333,3,0.0,0.6333333333333333,0.07116104868913857,7.166666666666666,43.0,1.178511301977579,-0.833333333333333,8.0,8.0,2,0,0,-1.666666666666667,Jive,4,0,0,1,0,3.4057971014492754,100,13.72772938743685,9.666666666666666,1.4829211968089624,4.61512051684126,2.689732069742204,2.367123614131617
9,2,Michael,Anna Demidova,43,Athlete,2,7.0,7.0,6.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.0749063670411985,6.5,39.0,0.23570226039551626,0.16666666666666696,6.0,11.0,2,0,0,0.3333333333333339,Quickstep,5,0,0,1,0,1.3768115942028984,2,0.48813719369005015,2.0,0.865759923226939,1.0986122886681098,0.39752513222125335,1.0986122886681098
9,2,Natalie,Alec Mazo,27,Athlete,2,7.0,7.0,7.0,,21.0,7.0,3,0.0,0.7,0.07865168539325842,7.9999666666666664,47.9998,1.4141664219210157,-0.9999666666666664,3.0,6.0,2,0,0,-1.999933333333333,Quickstep,2,0,0,1,0,1.5217391304347827,26,3.987512477030725,2.6666666666666665,0.9249487946172696,3.295836866004329,1.6069372838731484,1.2992829841302609
9,2,Tom,Cheryl Burke,62,Politician,0,6.0,6.0,6.0,,18.0,6.0,3,0.0,0.6,0.06741573033707865,6.333316666666667,37.9999,0.4713809505649922,-0.3333166666666667,12.0,12.0,2,0,0,-0.6666333333333334,Tango,13,0,0,1,0,5.217391304347826,39,7.245423637225393,7.333333333333333,1.8273504143307575,3.6888794541139363,2.1096583357983776,2.120263536200091
9,3,Aaron,Karina Smirnoff,21,Singer/Rapper,3,8.0,6.0,7.0,,21.0,7.0,3,0.0,0.7,0.09090909090909091,8.888877777777777,79.9999,1.835840709724424,-1.8888777777777772,3.0,1.0,3,0,0,-2.0,Rumba,11,0,0,1,0,1.565217391304348,4,0.8309856102237733,1.6666666666666667,0.9420432279765698,1.6094379124341003,0.6048544066903139,0.9808292530117263
9,3,Chuck,Anna Trebunskaya,39,Athlete,2,6.0,5.0,6.0,,17.0,5.666666666666667,3,0.0,0.5666666666666667,0.0735930735930736,6.444444444444444,58.0,0.8388704928078609,-0.7777777777777768,9.0,10.0,3,0,0,-0.6666666666666661,Samba,10,0,0,1,0,3.347826086956522,26,5.880741467247441,4.666666666666667,1.4696759700589417,3.295836866004329,1.9287264175405763,1.7346010553881064
9,3,Debi,Maksim Chmerkoskiy,45,Actor/Actress,1,6.0,5.0,6.0,,17.0,5.666666666666667,3,0.0,0.5666666666666667,0.0735930735930736,6.666666666666667,60.0,0.8819171036881962,-1.0,9.0,9.0,3,1,0,-1.333333333333333,Samba,6,1,1,0,0,0.6521739130434783,5,0.9207747210672771,3.6666666666666665,0.5020919437972361,1.791759469228055,0.6527286052111061,1.5404450409471488
9,3,Donny,Kym Johnson,51,Singer/Rapper,3,7.0,7.0,7.0,,21.0,7.0,3,0.0,0.7,0.09090909090909091,8.444433333333334,75.9999,1.5030660024688798,-1.4444333333333343,3.0,3.0,3,0,0,-1.333333333333334,Rumba,7,0,0,1,0,5.391304347826087,23,2.8708340215936627,8.0,1.8549383708495866,3.1780538303479458,1.3534699932785903,2.1972245773362196
9,3,Joanna,Derek Hough,30,Model,5,7.0,8.0,8.0,,23.0,7.666666666666667,3,0.0,0.7666666666666667,0.09956709956709957,8.555544444444445,76.9999,2.4570194229624662,-0.8888777777777781,2.0,2.0,3,0,0,1.0,Samba,2,0,0,1,0,2.347826086956522,12,2.2997831544614713,8.333333333333334,1.2083112059245342,2.5649493574615367,1.1938567555441362,2.2335922215070942
9,3,Kelly,Louis van Amstel,24,TV Personality,4,7.0,6.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.08658008658008658,7.777755555555555,69.9998,2.219404324821648,-1.1110888888888883,5.0,5.0,3,0,0,0.3333333333333339,Samba,13,0,0,1,0,6.086956521739131,62,9.2985437355009,2.0,1.9582559848776127,4.143134726391533,2.3320025003369773,1.0986122886681098
9,3,Louie,Chelsie Hightower,21,Athlete,2,8.0,5.0,7.0,,20.0,6.666666666666667,3,0.0,0.6666666666666666,0.08658008658008658,7.333311111111111,65.9998,1.452928078564621,-0.6666444444444437,5.0,7.0,3,0,0,0.3333333333333339,Rumba,5,0,0,1,0,0.057971014492753624,3,0.3790102424122169,1.3333333333333333,0.05635293655113175,1.3862943611198906,0.3213660262036084,0.8472978603872036
